x0,x1,y
-3.671107623912562,-4.33629466005179,1
0.3594326727695184,-1.2677463091931511,0
-0.4615444114071711,-0.27463117703305784,0
-0.061079230783208434,7.737804244258214,1
9.050003935310665,3.602997093068821,1
2.985760919486285,7.011773611859184,1
-1.8731758066082544,1.8293353837267368,0
-0.4469460034984064,-4.340270566081321,1
-5.327689832690297,7.658659221994224,1
0.4759731015241489,-0.26323622941464764,0
0.9985407124900268,6.608030382114352,1
0.9525160785392589,0.6296760312073051,0
-4.34891117956918,-5.478663921824161,1
-1.847351115881156,-0.3845453995248009,0
6.028303806743045,-6.896809030881171,1
-4.863998950171425,-3.2154245201165987,1
2.7546753183319117,4.713777103625629,1
-2.655134107502054,0.21001801788316393,0
0.4377722781682605,0.2699336326071664,0
-1.6715059304104039,2.247964965620724,1
0.0754478686095112,-1.910665200359588,0
-0.13747963717423092,-0.13856913125187392,0
1.3574359963365832,1.8255804585077822,0
-2.32323972520213,-6.926267656230097,1
3.2750049062514424,2.395265498403499,1
1.3030348870077806,-0.9530106358339038,0
-0.054862895161449377,0.2743991425875107,0
-0.6800192400213099,0.9453492676931603,0
-0.6585633282802629,-0.5848651660559155,0
-7.195684131404181,-0.7984355433721362,1
3.955155865606555,1.1551754142676027,1
0.553348513817008,1.8404766387899545,0
-4.3331649195037105,7.15320656141402,1
-1.05860947545198,-1.2912178322297618,0
-1.124719754769091,0.9988552017573803,0
-1.1153730873522025,0.28788114911350265,0
-0.006369791127445254,-0.1613105640367241,0
2.8329816552378277,-4.514312503582609,1
-2.2087986396129766,-7.3466218748047245,1
0.12714489132423665,-3.1141516837632895e-17,0
-0.971401934284138,-7.1955751490621065,1
6.536517107347807,6.588317481739562,1
-2.441766767019055,-0.4283415678411481,0
3.3139150129247423,9.385666984864425,1
1.629744418004047,-4.85875216745481,0
-2.4347558737223367,-5.25138189150087,0
-0.23781573513770804,-1.0206950409928754,0
0.26249163777915424,0.09035736859442933,0
0.9033732308379069,1.7974535643150642,0
-8.496756830359638,0.9428030098126692,1
0.9817707621394194,-1.4113148357862468,0
5.430710572596552,1.7740282278820751,1
5.09747909904949,3.486640623914804,1
-3.0417179819721016,-8.200059006037192,1
-2.2492218876118897,-1.7001740320051437,1
-0.7047751034116662,2.2166051954015913,0
-5.480137241692175,4.714247041377328,1
