x0,x1,y
-0.4788541123670454,0.20838650051568489,0
0.09061513278980123,0.16694468499189302,0
-0.0025776750024657778,0.0035834326920744564,0
0.7329652135924666,-0.08133006784351084,0
-5.67815542826812,-5.205361682090558,1
3.2680198904478046,-5.207539210897818,1
0.06769118346630731,0.5690336230639029,0
-2.898534837678508,-6.519446673595881,1
0.04625245188646121,-0.17352934248734067,0
0.16087152559069026,0.02042601580848012,0
0.4927809808129027,-0.7083823799142484,0
0.020100608023186372,2.546439568402877,0
-7.302519881524394,-1.7623271802568659,1
0.02696492642138913,0.01972154539397917,0
-0.8128005276347279,6.020749054924471,1
1.3403087921341263,-0.3459377311698242,0
0.014622283190789917,0.10831328808062736,0
-1.3957939337533047,-0.5813864102577391,0
-0.1487114182543924,-1.7084076621942244,0
0.49166695885097694,-0.07033096676056114,0
-7.944121646171392,0.8814824229836584,1
6.429814037925143,1.6595543453699257,1
5.970507133086241,-1.5410058515429155,1
-0.8457336944615014,-0.48532206713083137,0
2.6154943658935275,4.818653017096392,1
-4.658127586954137,-5.162438052242897,1
0.46657162296008037,0.29795851661074174,0
0.3683078166041345,-6.658920198840604,1
-0.28775183011603367,-0.9050152290197333,0
-2.7926461465365926,4.297821858335858,1
0.25108720162523734,0.8351339478671037,0
0.1398834594968793,-0.029118200842659595,0
0.22309222054122554,1.215293789708759,0
-0.10550264136472949,0.14188776554931423,0
0.06036906196085971,-0.0736339614621004,0
-3.903308915406956,5.24945890540482,1
-3.4326339190256387,-6.569390694435795,1
-3.22485203633171,-5.723894625351063,1
0.35434239524362704,-0.23424372370455615,0
-0.3849172224990985,-0.7658748454451405,0
0.3466642933151712,6.267610300148301,1
6.77756883545533,2.4533784360242357,1
0.8320297318250928,-0.28640918924547343,0
4.949897212924954,7.360784239238212,1
-0.6429717436630537,0.5021629788423092,0
1.2229980614536715,1.1211646681365497,0
1.165552289138031,6.3493404437584235,1
-0.6433407662194532,-6.247450407267045,1
-0.01685779375844762,-0.008978625684481833,0
-0.5086849473460977,-0.2813274680241183,0
1.9107039745415204,-0.6916462292855542,0
0.5379065919965911,6.179510316684211,1
0.06624612961006218,-1.6776375110018726,0
-0.7834500044050406,0.1502203196215076,0
8.412920006568093,-0.265716119698121,1
2.536451680683597,-5.4707236024632335,1
